bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
32,0,0,0,1,253.28831192145208,0.0,599999611,0.3571428571428571,0.75,0.4761904761904761,-105056105466150,-105056105466149,-105056105466150B,-105056105466149B
28,0,0,0,1,105.56708627708507,0.0,599999611,0.3529411764705882,0.8,0.4411764705882352,-1016230541850,-1016230541849,-1016230541850B,-1016230541849B
32,0,0,0,1,108.3958401470541,0.0,599999611,0.3529411764705882,0.75,0.4705882352941176,-821811931187970,-821811931187969,-821811931187970B,-821811931187969B
32,0,0,0,1,113.5441889602636,0.0,599999611,0.3529411764705882,0.75,0.4705882352941176,-948009494693540,-948009494693539,-948009494693540B,-948009494693539B
48,0,0,0,1,198.74897337901763,0.0,599999611,0.3529411764705882,0.75,0.4705882352941176,-99999999919105239981970,-99999999919105239981969,-99999999919105239981970B,-99999999919105239981969B
72,0,0,0,1,233.46337027812814,0.0,599999611,0.3529411764705882,0.75,0.4705882352941176,-10000000000000000000003025258524100,-10000000000000000000003025258524099,-10000000000000000000003025258524100B,-10000000000000000000003025258524099B
30,0,0,0,1,253.64125309792266,0.0,599999611,0.3529411764705882,0.7142857142857143,0.4941176470588235,-70672849677630,-70672849677629,-70672849677630B,-70672849677629B
30,0,0,0,1,254.81282172537365,0.0,599999611,0.3529411764705882,0.7142857142857143,0.4941176470588235,-69706434969040,-69706434969039,-69706434969040B,-69706434969039B
30,0,0,0,1,259.1783059015002,0.0,599999611,0.3529411764705882,0.7142857142857143,0.4941176470588235,-14018054661399,-14018054661400,-14018054661399B,-14018054661400B
36,0,0,0,1,118.66396020209366,0.0,599999611,0.35,0.7142857142857143,0.48999999999999994,-45407841551787900,-45407841551787899,-45407841551787900B,-45407841551787899B
78,0,0,0,1,214.21068464247037,0.0,599999611,0.35,0.6666666666666667,0.5249999999999999,-99999999999999999999999947216398152800,-99999999999999999999999947216398152799,-99999999999999999999999947216398152800B,-99999999999999999999999947216398152799B
66,0,0,0,1,223.32455018868885,0.0,599999611,0.35,0.75,0.4666666666666666,-99999999999999999906723812466200,-99999999999999999906723812466199,-99999999999999999906723812466200B,-99999999999999999906723812466199B
76,0,0,0,1,245.27566633690253,0.0,599999611,0.35,0.75,0.4666666666666666,-1000000000000000000000067490634270799,-1000000000000000000000067490634270800,-1000000000000000000000067490634270799B,-1000000000000000000000067490634270800B
