bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
41,264,17,1,1,9.941137958253427e-32,9.999571204774392e-32,0.994156424778188,4.64106873e8,1.0059210567234613e31,464.1 MB,"BoundsError(""kMGTPE"", 10)"
62,8,10,1,1,9.937683370757717e-32,9.98858377895214e-32,0.9949041416360065,2.0481288709670353e28,-1.0042226111916167e31,"BoundsError(""kMGTPE"", 9)",-10042226111916166569276639679061B
53,84,13,0,1,9.93016307600449e-32,9.93016307600449e-32,1.0,-1.0070328073632103e31,-3.316539468925577e18,-10070328073632103413799807638181B,-3316539468925577468B
62,2,6,1,1,9.930022253944657e-32,9.984010789249667e-32,0.9945925003042723,-6.147786091948112e28,1.0008993024508339e31,-61477860919481121147011833121B,"BoundsError(""kMGTPE"", 10)"
43,220,18,1,1,9.928833853173627e-32,9.999787870425352e-32,0.9929044477571796,1.0071676239001245e31,2.6942490338e10,"BoundsError(""kMGTPE"", 10)",26.9 GB
52,72,4,1,1,9.927209630045918e-32,9.999642074590309e-32,0.9927564962821573,-1.3202475786507146e18,1.0073324098780449e31,-1320247578650714540B,"BoundsError(""kMGTPE"", 10)"
51,112,26,0,1,9.926901773180543e-32,9.999309702223202e-32,0.9927587072309041,-1.0073636496551724e31,4.499744876143415e17,-10073636496551723258124778273096B,450.0 PB
56,32,0,1,1,9.915576271301371e-32,9.997066379267873e-32,0.9918485978911276,1.0085142458728987e31,-7.498635284097172e22,"BoundsError(""kMGTPE"", 10)",-74986352840971720066674B
49,112,18,1,1,9.914552798290542e-32,9.999930668246585e-32,0.991462153810011,1.0086183616596611e31,1.4769169414922026e16,"BoundsError(""kMGTPE"", 10)",14.8 PB
54,72,26,0,1,9.905010939028578e-32,9.995273619655633e-32,0.9909694637623973,-1.009590000585065e31,2.7366287195354395e20,-10095900005850649893578243526812B,273.7 EB
41,312,27,0,1,9.90473821590034e-32,9.999111706456693e-32,0.9905618125562681,-1.009617799281836e31,1.4282549e7,-10096177992818359436624435291072B,14.3 MB
