bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
29,9,5,2,1,5.211068621617869e-10,2.1477514042858443e-6,0.00024262904036375749,9761.0,-292859.0,2,877773,71,413899265,"ArgumentError(""Month: -292859 out of range (1:12)"")","ArgumentError(""Month: 71 out of range (1:12)"")"
21,11,9,2,1,4.94944686651758e-10,4.7276374751827664e-9,0.10469175973198408,4591.0,-4.95576628e8,22,0,0,116,"ArgumentError(""Month: -495576628 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
22,8,0,2,1,4.822193443168877e-10,1.9908552044435187e-6,0.00024221718547918055,0.0,6018.0,-5,414749019,4285,48,"ArgumentError(""Month: 6018 out of range (1:12)"")","ArgumentError(""Month: 4285 out of range (1:12)"")"
17,9,9,2,1,4.7821566279236e-10,4.586614195753457e-8,0.010426332854311547,1.0,9.01339121e8,67,-1,5,13,"ArgumentError(""Month: 901339121 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
33,9,5,2,1,4.740220516336731e-10,3.168935413402752e-7,0.0014958400528733901,193.0,7.0,965047044,-12716,-15364,19361373,"ArgumentError(""Day: 193 out of range (1:31)"")","ArgumentError(""Month: -15364 out of range (1:12)"")"
22,11,32,1,1,4.691639407783744e-10,0.9818181818181818,4.778521619038999e-10,-225.0,4016.0,2,11,2,2131451107,"ArgumentError(""Month: 4016 out of range (1:12)"")",1107-02-11
27,8,4,2,1,4.664219961069943e-10,5.601189676973116e-6,8.327195167563917e-5,51.0,787541.0,428795519,-23925,-6,-1,"ArgumentError(""Month: 787541 out of range (1:12)"")","ArgumentError(""Month: -6 out of range (1:12)"")"
25,14,1,2,1,4.290921053661898e-10,0.15217391304347827,2.8197481209778183e-9,218854.0,1.0,5,-20,165,-1044707755,"ArgumentError(""Day: 218854 out of range (1:31)"")","ArgumentError(""Month: 165 out of range (1:12)"")"
25,12,2,2,1,4.2453475064256093e-10,1.1376786209745485e-6,0.00037315876629456183,0.0,5856.0,-7575042,0,-1,385011587,"ArgumentError(""Month: 5856 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
20,11,1,2,1,4.245339629063003e-10,4.870576143154178e-8,0.008716298656022504,8.0,23.0,0,-350822737,-79,634,"ArgumentError(""Month: 23 out of range (1:12)"")","ArgumentError(""Month: -79 out of range (1:12)"")"
23,13,1,2,1,4.0291057294826047e-10,0.15217391304347827,2.6476980508028545e-9,-8.187564e6,5.0,0,875214926,2,216,"ArgumentError(""Day: -8187564 out of range (1:31)"")","ArgumentError(""Day: 875214926 out of range (1:29)"")"
33,14,4,2,1,3.8168220005690527e-10,3.287919777131956e-8,0.011608622652887405,1.855804e7,12850.0,116566987,1,668932937,1,"ArgumentError(""Month: 12850 out of range (1:12)"")","ArgumentError(""Month: 668932937 out of range (1:12)"")"
28,17,3,2,1,3.6059110814293907e-10,3.255800662600878e-8,0.011075343533313336,105120.0,5.0,106767326,1021660998,0,3,"ArgumentError(""Day: 105120 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
18,12,8,2,1,3.4449311500752836e-10,3.1565936055712852e-9,0.10913445253120617,-1.0,53.0,-7,1,-752581778,1,"ArgumentError(""Month: 53 out of range (1:12)"")","ArgumentError(""Month: -752581778 out of range (1:12)"")"
21,10,3,2,1,3.1728187219866005e-10,1.5078731029141373e-6,0.00021041682591557375,34728.0,0.0,469412793,1,4914,0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 4914 out of range (1:12)"")"
27,18,7,2,1,3.0673539748356355e-10,3.181696192588917e-8,0.009640624965954898,-2.13512911e8,1.0,-880064100,232,1,34,"ArgumentError(""Day: -213512911 out of range (1:31)"")","ArgumentError(""Day: 232 out of range (1:31)"")"
28,16,44,1,1,3.0485128652118486e-10,6.033653326771984e-9,0.05052515781251901,-1.5849252e7,3.280249656e9,-2520,1,1,53,"ArgumentError(""Month: 3280249656 out of range (1:12)"")",0053-01-01
38,12,1,2,1,3.010414740359509e-10,2.4922231508350004e-8,0.012079234314755855,2.487151e6,-6.4448168e7,35195180,-1,1004702473,73,"ArgumentError(""Month: -64448168 out of range (1:12)"")","ArgumentError(""Month: 1004702473 out of range (1:12)"")"
26,6,0,2,1,2.9520526709554887e-10,0.0009812032978679841,3.008604513835085e-7,29853.0,29.0,441846298,-126,-5,1938,"ArgumentError(""Month: 29 out of range (1:12)"")","ArgumentError(""Month: -5 out of range (1:12)"")"
28,12,5,2,1,2.7460767739297156e-10,4.723160189953005e-8,0.00581406656452412,0.0,1.040474279e9,0,1003673,29396,2147,"ArgumentError(""Month: 1040474279 out of range (1:12)"")","ArgumentError(""Month: 29396 out of range (1:12)"")"
22,15,4,2,1,2.7160647446244636e-10,4.113793059867713e-9,0.066023368339092,1.163993e6,1.0,1614822983,41,0,0,"ArgumentError(""Day: 1163993 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
22,10,10,2,1,2.635216933764631e-10,4.4585308340539363e-8,0.0059105051234299745,-4.0,1.804063389e9,-975,-4,12,26,"ArgumentError(""Month: 1804063389 out of range (1:12)"")","ArgumentError(""Day: -4 out of range (1:31)"")"
29,10,1,2,1,2.534967242719198e-10,0.14893617021276595,1.702049434397176e-9,835746.0,-1.0,456604354,138,0,18291356,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
23,13,2,2,1,2.533278823384758e-10,3.0325507934208566e-7,0.0008353623717962868,1.0,192101.0,0,2004091697,1,1652,"ArgumentError(""Month: 192101 out of range (1:12)"")","ArgumentError(""Day: 2004091697 out of range (1:31)"")"
29,6,1,2,1,2.50079103407171e-10,0.14893617021276595,1.6791025514481483e-9,9.227846e8,469438.0,7,-221,-1812,5372,"ArgumentError(""Month: 469438 out of range (1:12)"")","ArgumentError(""Month: -1812 out of range (1:12)"")"
19,9,7,2,1,2.4560836451580833e-10,4.2358500753676694e-7,0.0005798325251029798,14.0,9.39582128e8,1824,0,-4,1,"ArgumentError(""Month: 939582128 out of range (1:12)"")","ArgumentError(""Month: -4 out of range (1:12)"")"
18,8,1,2,1,2.3561624769033234e-10,4.802497528610632e-7,0.0004906119082553623,4.71576607e8,-1.0,-1,-2,0,24,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
35,10,6,2,1,2.261603019759918e-10,2.696241902770789e-7,0.0008387982611781922,0.0,119.0,956180235,475748,293874279,-842347,"ArgumentError(""Month: 119 out of range (1:12)"")","ArgumentError(""Month: 293874279 out of range (1:12)"")"
22,13,6,2,1,2.1444472515005477e-10,4.855624584202541e-9,0.04416418967968338,5.0,-36.0,-70,-2140488147,1,756,"ArgumentError(""Month: -36 out of range (1:12)"")","ArgumentError(""Day: -2140488147 out of range (1:31)"")"
35,14,7,2,1,2.1152356481051284e-10,1.9361783404823124e-6,0.00010924797596786523,-127939.0,0.0,1015026428,82199748,51866105,1,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 51866105 out of range (1:12)"")"
31,18,2,2,1,2.0798806876418656e-10,2.6243874206545025e-9,0.07925204454467165,1.476617985e9,1.0,732691064,20775933,1,25,"ArgumentError(""Day: 1476617985 out of range (1:31)"")","ArgumentError(""Day: 20775933 out of range (1:31)"")"
19,11,8,2,1,2.0671470125165595e-10,4.202343346165331e-7,0.0004919034077505461,8.0,53.0,0,-65,1095302385,-7,"ArgumentError(""Month: 53 out of range (1:12)"")","ArgumentError(""Month: 1095302385 out of range (1:12)"")"
30,12,3,2,1,2.0545511432080397e-10,1.6760897153654543e-7,0.0012258002208193645,111488.0,4.0,2035391223,-346190,0,-1320,"ArgumentError(""Day: 111488 out of range (1:30)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
30,16,8,2,1,1.9866040752315203e-10,8.965563726971934e-8,0.0022158161335187835,-16.0,1.065784328e9,-380,-753144323,-1,3,"ArgumentError(""Month: 1065784328 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
26,11,5,2,1,1.8769055170641983e-10,2.3360377676792226e-6,8.03456837484628e-5,617.0,0.0,-4134,-978596688,116978,0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 116978 out of range (1:12)"")"
28,16,1,2,1,1.8394823337979703e-10,9.285052142424342e-8,0.001981122244207105,41.0,3.22258779e8,92108,2821520856,3,2,"ArgumentError(""Month: 322258779 out of range (1:12)"")","ArgumentError(""Day: 2821520856 out of range (1:31)"")"
24,13,3,2,1,1.8271063756857615e-10,1.0752829963266692e-7,0.0016991865229222778,0.0,1.539045152e9,2,90,2726533,-10,"ArgumentError(""Month: 1539045152 out of range (1:12)"")","ArgumentError(""Month: 2726533 out of range (1:12)"")"
20,8,0,2,1,1.8005410499330625e-10,0.03975231959999627,4.529398706920316e-9,8.27174533e8,989.0,0,0,-12,888,"ArgumentError(""Month: 989 out of range (1:12)"")","ArgumentError(""Month: -12 out of range (1:12)"")"
27,12,0,2,1,1.7980162362745744e-10,1.3840577312389644e-6,0.0001299090490007991,-12.0,11758.0,-1,0,-2656,-1283465779,"ArgumentError(""Month: 11758 out of range (1:12)"")","ArgumentError(""Month: -2656 out of range (1:12)"")"
20,11,2,2,1,1.7598035664812304e-10,4.231324560348209e-8,0.004158989794761598,-9.470754e8,4642.0,7,0,-1,-1,"ArgumentError(""Month: 4642 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
29,11,2,2,1,1.6407180277912928e-10,3.078851558089301e-5,5.328993609583123e-6,-88040.0,-26.0,-1218978462,22,93017,31,"ArgumentError(""Month: -26 out of range (1:12)"")","ArgumentError(""Month: 93017 out of range (1:12)"")"
19,12,7,2,1,1.5950381178711692e-10,4.1506524101718125e-8,0.003842861218545506,2.925740081e9,1.0,170,179,0,3,"ArgumentError(""Day: 2925740081 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
26,19,0,2,1,1.5587047615619868e-10,1.0938018967368396e-6,0.00014250338806433787,7.0,1.061373399e9,1,6,3092974729,-62,"ArgumentError(""Month: 1061373399 out of range (1:12)"")","ArgumentError(""Month: 3092974729 out of range (1:12)"")"
23,14,9,2,1,1.5316840134291837e-10,4.314247187993168e-9,0.035502926621635414,0.0,-3.264380868e9,3479,8183,7,12,"ArgumentError(""Month: -3264380868 out of range (1:12)"")","ArgumentError(""Day: 8183 out of range (1:31)"")"
30,19,3,2,1,1.5156749105464798e-10,3.5980646018012144e-9,0.042124727549019636,4.70736302e8,1.0,0,1,3111020084,32962890,"ArgumentError(""Day: 470736302 out of range (1:31)"")","ArgumentError(""Month: 3111020084 out of range (1:12)"")"
24,14,6,2,1,1.5001679388303608e-10,3.0590190771584775e-9,0.04904081671252167,3.0,-1.45438415e9,1763,1,-1527,14,"ArgumentError(""Month: -1454384150 out of range (1:12)"")","ArgumentError(""Month: -1527 out of range (1:12)"")"
22,15,5,2,1,1.4854862486932022e-10,4.863230479129974e-9,0.03054525700700399,0.0,2.0,0,-2742586192,2655,1077,"ArgumentError(""Day: 0 out of range (1:29)"")","ArgumentError(""Month: 2655 out of range (1:12)"")"
28,16,8,2,1,1.478230594367864e-10,1.3750188819827795e-6,0.00010750620327745994,1.0,54.0,-21430247,1,1659162252,67372,"ArgumentError(""Month: 54 out of range (1:12)"")","ArgumentError(""Month: 1659162252 out of range (1:12)"")"
20,14,9,2,1,1.4536681142815886e-10,2.732593769378649e-9,0.053197373520035916,0.0,29.0,-4,807,-1876131600,4,"ArgumentError(""Month: 29 out of range (1:12)"")","ArgumentError(""Month: -1876131600 out of range (1:12)"")"
26,12,5,2,1,1.4291557184032926e-10,1.0112790707419812e-7,0.0014132159556656432,1.509184753e9,14.0,-3,2,2400365,2862,"ArgumentError(""Month: 14 out of range (1:12)"")","ArgumentError(""Month: 2400365 out of range (1:12)"")"
36,13,7,2,1,1.407086507677907e-10,1.4591071430499548e-8,0.009643476247650261,1334.0,1784.0,3,24389577,-2119243507,29924071,"ArgumentError(""Month: 1784 out of range (1:12)"")","ArgumentError(""Month: -2119243507 out of range (1:12)"")"
34,19,10,2,1,1.373802132710076e-10,2.2923838874606722e-9,0.05992897351201805,1689.0,0.0,6,1499056611,-1146398525,-215100,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -1146398525 out of range (1:12)"")"
29,12,5,2,1,1.3597393623620067e-10,2.729771644072639e-6,4.981146922360749e-5,0.0,2.193456598e9,1089355,-8000,54057,1,"ArgumentError(""Month: 2193456598 out of range (1:12)"")","ArgumentError(""Month: 54057 out of range (1:12)"")"
31,14,6,2,1,1.3381667125292793e-10,6.450886657553828e-8,0.0020743919147336426,-446.0,249.0,-1,-1410445762,275490971,15,"ArgumentError(""Month: 249 out of range (1:12)"")","ArgumentError(""Month: 275490971 out of range (1:12)"")"
16,9,0,2,1,1.316435060308653e-10,2.248576943089777e-8,0.005854525300342782,5.0,47.0,2,990818212,24,1,"ArgumentError(""Month: 47 out of range (1:12)"")","ArgumentError(""Month: 24 out of range (1:12)"")"
21,13,1,2,1,1.286137271403654e-10,3.767842175946557e-9,0.03413458450075741,1.0,27.0,-13949,0,0,-863927262,"ArgumentError(""Month: 27 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
29,15,7,2,1,1.2838483671113123e-10,9.47872738202315e-8,0.0013544522543671746,-93978.0,8.0,0,-191502,-3834624896,-78,"ArgumentError(""Day: -93978 out of range (1:31)"")","ArgumentError(""Month: -3834624896 out of range (1:12)"")"
23,8,1,2,1,1.1999416963298217e-10,0.15217391304347827,7.885331147310257e-10,14028.0,46.0,1,905855141,186,956,"ArgumentError(""Month: 46 out of range (1:12)"")","ArgumentError(""Month: 186 out of range (1:12)"")"
15,10,1,2,1,1.1820319551341426e-10,3.839465497231414e-8,0.00307863674250098,0.0,59.0,0,940000908,0,0,"ArgumentError(""Month: 59 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
28,15,9,2,1,1.1675639659027787e-10,4.539369515210596e-9,0.025720839909385777,1.6030003e7,2.100748955e9,0,-7,0,-57074,"ArgumentError(""Month: 2100748955 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
32,13,9,2,1,1.1417014565352246e-10,6.92661762465241e-8,0.0016482813378810082,3.260252e6,0.0,11235999,1,2021240946,12868,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 2021240946 out of range (1:12)"")"
27,15,2,2,1,1.1076533752851348e-10,6.258284564772107e-8,0.0017698993451338363,-6.0,950.0,762117102,-251355553,0,69,"ArgumentError(""Month: 950 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
26,11,0,2,1,1.0936586591183265e-10,4.231003207194809e-6,2.5848684237784623e-5,1.171705542e9,-11.0,51,4434809,-99,5,"ArgumentError(""Month: -11 out of range (1:12)"")","ArgumentError(""Month: -99 out of range (1:12)"")"
23,11,4,2,1,1.0837731402619722e-10,1.6330884364007433e-7,0.0006636340789054643,385.0,10407.0,-28,1537837599,0,0,"ArgumentError(""Month: 10407 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
24,18,8,2,1,1.0650412269976359e-10,2.5503268129367673e-9,0.04176097046053535,0.0,29.0,679891023,7,1672743299,3,"ArgumentError(""Month: 29 out of range (1:12)"")","ArgumentError(""Month: 1672743299 out of range (1:12)"")"
27,15,1,2,1,1.0500261782673019e-10,0.14893617021276595,7.05017576836617e-10,8.0,82.0,14,1418069223,-46,-30831956,"ArgumentError(""Month: 82 out of range (1:12)"")","ArgumentError(""Month: -46 out of range (1:12)"")"
30,14,4,2,1,1.0275177202742526e-10,2.2048513972891948e-7,0.00046602583808485137,2.89489081e8,-7590.0,-1,-952918441,0,113,"ArgumentError(""Month: -7590 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
20,13,41,1,1,1.0217884618917055e-10,9.825717753978916e-8,0.001039912286792416,7.0,1.0,12530,9618024259,1,-8,2530-01-07,"ArgumentError(""Day: 9618024259 out of range (1:31)"")"
20,11,7,2,1,1.0089062480016821e-10,4.0902655214673014e-8,0.0024666033114636456,480.0,2.703197332e9,43,0,-49,2,"ArgumentError(""Month: 2703197332 out of range (1:12)"")","ArgumentError(""Month: -49 out of range (1:12)"")"
17,9,2,2,1,1.0044422037026258e-10,3.9435072530449154e-8,0.002547078372753244,120.0,3.0,-7,0,1,905070395,"ArgumentError(""Day: 120 out of range (1:31)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
28,8,8,2,1,9.866387968435533e-11,2.617572736659379e-6,3.7692889409550075e-5,-979.0,-4.0,47175,22392,2486046760,28,"ArgumentError(""Month: -4 out of range (1:12)"")","ArgumentError(""Month: 2486046760 out of range (1:12)"")"
36,18,7,2,1,9.789960666723521e-11,3.138665371030658e-9,0.031191476342407112,78592.0,1.0,243117965,4843439644,-376720082,4,"ArgumentError(""Day: 78592 out of range (1:31)"")","ArgumentError(""Month: -376720082 out of range (1:12)"")"
32,16,6,2,1,9.732394715565731e-11,1.8519631950072753e-8,0.005255177177280512,0.0,1.760598767e9,118316,-250739846,4987,0,"ArgumentError(""Month: 1760598767 out of range (1:12)"")","ArgumentError(""Month: 4987 out of range (1:12)"")"
26,11,3,2,1,9.320384026957461e-11,3.304405720545115e-6,2.8205931157327478e-5,0.0,0.0,1598890358,1049,1901,928624,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 1901 out of range (1:12)"")"
25,13,3,2,1,9.283456001954554e-11,3.624506297534271e-8,0.0025613022132890298,2.0,3.216767932e9,1,-849,4110771,-1,"ArgumentError(""Month: 3216767932 out of range (1:12)"")","ArgumentError(""Month: 4110771 out of range (1:12)"")"
29,10,0,2,1,9.056554179813423e-11,0.004259868083246477,2.126017520456022e-8,-5.8399902e7,-1.0,-77,5415,-2,979747476,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
42,13,1,2,1,8.870875612562802e-11,2.1405304776247505e-8,0.004144241675272202,8.195733532e9,1.60897896e8,-642,2561624190,7,13367542,"ArgumentError(""Month: 160897896 out of range (1:12)"")","ArgumentError(""Day: 2561624190 out of range (1:31)"")"
33,9,0,2,1,8.709466856893736e-11,1.4575736267467994e-5,5.9753186371330315e-6,402486.0,6.0,6699396,5254762574,1697,33732,"ArgumentError(""Day: 402486 out of range (1:30)"")","ArgumentError(""Month: 1697 out of range (1:12)"")"
23,10,1,2,1,8.593389489450133e-11,0.15217391304347827,5.647084521638658e-10,729.0,1298.0,1,-1,-37,1939475302,"ArgumentError(""Month: 1298 out of range (1:12)"")","ArgumentError(""Month: -37 out of range (1:12)"")"
29,10,7,2,1,8.551133455617703e-11,1.0372300326532632e-6,8.24420156225487e-5,421.0,-83.0,-3636,8238875,3189359132,9,"ArgumentError(""Month: -83 out of range (1:12)"")","ArgumentError(""Month: 3189359132 out of range (1:12)"")"
27,13,8,2,1,8.227568836627172e-11,3.1943047315284836e-8,0.0025756994175975996,2.1982849e7,19.0,25,1,2804742800,3660,"ArgumentError(""Month: 19 out of range (1:12)"")","ArgumentError(""Month: 2804742800 out of range (1:12)"")"
34,10,5,2,1,7.206212217802364e-11,8.307320790064421e-7,8.674532258849346e-5,-22.0,9.58957472e8,106586,-1,4339,3467669160,"ArgumentError(""Month: 958957472 out of range (1:12)"")","ArgumentError(""Month: 4339 out of range (1:12)"")"
32,18,6,2,1,7.099768075563262e-11,4.1191425365557436e-10,0.17236033986577687,32921.0,3125.0,0,0,1670626443,-3459049501,"ArgumentError(""Month: 3125 out of range (1:12)"")","ArgumentError(""Month: 1670626443 out of range (1:12)"")"
32,9,5,2,1,6.782802251804885e-11,0.4666666666666667,1.453457625386761e-10,0.0,-3378.0,4889,-767458,4397082051,-1270,"ArgumentError(""Month: -3378 out of range (1:12)"")","ArgumentError(""Month: 4397082051 out of range (1:12)"")"
18,12,9,2,1,6.617483720000616e-11,4.821186016131089e-9,0.013725841935696604,1.0,0.0,44,1,3706590439,-83,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 3706590439 out of range (1:12)"")"
36,11,6,2,1,6.47424984658959e-11,8.60383657221898e-9,0.007524840566468179,3.138704441e9,0.0,-103863,49545730,3742594,-31,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 3742594 out of range (1:12)"")"
21,12,9,2,1,6.244917067482642e-11,2.5286455794558985e-7,0.0002469668789576431,-48.0,0.0,6,1,3695312976,63538,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 3695312976 out of range (1:12)"")"
20,11,8,2,1,6.066074000298391e-11,2.3975203167129725e-8,0.0025301449827190817,1461.0,1.0,27,1,7976674333,14,"ArgumentError(""Day: 1461 out of range (1:31)"")","ArgumentError(""Month: 7976674333 out of range (1:12)"")"
23,10,9,2,1,6.010325001810112e-11,4.034359269800279e-7,0.0001489784275486118,60.0,4.081027545e9,-255,23,0,1831,"ArgumentError(""Month: 4081027545 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
25,13,0,2,1,5.902034283590336e-11,3.80047854367786e-9,0.015529713470974434,5637.0,2.0,-101520,6589070867,52,0,"ArgumentError(""Day: 5637 out of range (1:29)"")","ArgumentError(""Month: 52 out of range (1:12)"")"
