bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
14,4,10,1,1,5.215200020014143e-5,9.438838374340715e-5,0.5525256194863507,143.0,-11023.0,5.0,7142.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
14,3,14,0,1,5.0484392254790166e-5,0.00034771272059802994,0.1451899492430482,0.0,954.0,16140.0,10803.0,Severely obese,Underweight
15,3,14,0,1,4.780052694040757e-5,0.0003657245097997403,0.13070091191476801,19146.0,8268.0,0.0,13943.0,Underweight,Severely obese
13,6,6,1,1,4.7721568002584684e-5,9.052112340107809e-5,0.5271870941232302,0.0,-13038.0,14326.0,4.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
16,1,6,1,1,4.7183852128881344e-5,0.007095818969912811,0.006649528733603122,20096.0,-2141.0,638.0,165.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
16,2,14,0,1,4.536696855338651e-5,0.00035065580563808354,0.12937749161412818,6692.0,45340.0,21.0,65295.0,Underweight,Severely obese
14,1,14,0,1,4.263955068024001e-5,0.0010326799377794872,0.0412901898451958,206.0,3715.0,22284.0,12.0,Severely obese,Underweight
12,3,9,1,1,4.243410736769402e-5,0.0009261266644387655,0.04581890252928758,3025.0,22895.0,-5.0,0.0,Obese,"DomainError(""Height or Weight cannot be negative."", """")"
17,4,6,1,1,3.97291080426909e-5,0.023156667079524143,0.0017156660717301858,15171.0,1.0,32532.0,-15495.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,5,14,0,1,3.789092919368398e-5,6.742237527285892e-5,0.5619933892915975,22250.0,0.0,0.0,11814.0,Underweight,Severely obese
13,4,14,0,1,3.775448912192825e-5,6.624942065373767e-5,0.5698840646359404,14412.0,1.0,62.0,20817.0,Underweight,Severely obese
17,2,10,1,1,3.697629508742458e-5,0.0008470360208060056,0.04365374574299617,-7365.0,29059.0,55.0,53582.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
12,6,6,1,1,3.6177005632890316e-5,9.21294553459692e-5,0.39267577884875793,3606.0,1.0,0.0,-25299.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
15,6,6,1,1,3.184185627524611e-5,0.9245283018867925,3.444119148138865e-5,392323.0,2.0,421358.0,-1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,5,10,1,1,3.173125391536918e-5,9.473210561839146e-5,0.3349577601831413,3.0,3.0,-11.0,-29853.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
15,4,6,1,1,3.029865625967429e-5,9.44058744994569e-5,0.32094036965727796,-8896.0,-29141.0,144.0,3.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,5,6,1,1,2.8348457648725885e-5,0.0004194772782377419,0.06758043669926547,-21179.0,11.0,11434.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,4,6,1,1,2.654521880912241e-5,9.198255736002363e-5,0.2885897019064527,3395.0,0.0,-31428.0,615.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
18,1,6,1,1,2.591384649840568e-5,0.0007156988125883298,0.0362077539358883,15858.0,126.0,51307.0,-3901.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,0,11,0,1,2.4384308945736973e-5,1.0,2.4384308945736973e-5,10553.0,250306.0,16770.0,209770.0,Normal,Underweight
12,4,10,1,1,2.4325171286872898e-5,9.471961180705363e-5,0.2568124047681268,-38932.0,79.0,14.0,48.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
19,1,14,0,1,2.2278677648136094e-5,5.670473214791448e-5,0.3928892140786785,26338.0,114761.0,558.0,80539.0,Underweight,Severely obese
17,0,14,0,1,2.22265901563046e-5,0.0009950126441421428,0.022337997699986428,11536.0,43532.0,120.0,2131.0,Underweight,Severely obese
13,1,10,1,1,2.220094214841112e-5,0.0009247355305085527,0.02400788270371946,170.0,42663.0,712.0,-6.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
19,3,20,0,1,1.8333490014045557e-5,6.05582489041892e-5,0.30274141584000314,11830.0,379516.0,78.0,420730.0,Obese,Severely obese
18,3,10,1,1,1.7891862765944227e-5,0.006574351747581456,0.0027214641766811773,-10004.0,13303.0,21.0,65295.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
10,5,6,1,1,1.5082261278426956e-5,9.24528283396227e-5,0.16313466607016847,80.0,-61299.0,1.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
12,4,6,1,1,1.468857519652788e-5,9.240395910780647e-5,0.15896045297573141,-61988.0,-3.0,954.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,5,10,1,1,1.4210644735717061e-5,0.00023678264328859025,0.06001556760390225,-13435.0,1.0,21.0,65295.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
11,5,6,1,1,1.3452351374394193e-5,9.244223830160438e-5,0.14552169680816482,1.0,-68723.0,144.0,3.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
22,0,6,1,1,1.3173607643600351e-5,6.605162668619641e-5,0.1994441061411951,40039.0,15953.0,102825.0,-15403.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,6,10,1,1,1.1864796678447005e-5,9.339369458886782e-5,0.12704066083558968,0.0,15029.0,3.0,-64818.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
15,4,10,1,1,1.1457206203692646e-5,0.0008860394271594313,0.012930808553772257,1.0,6255.0,-82669.0,4551.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,2,6,1,1,1.0326855011016346e-5,0.0007759450083676632,0.01330874598026051,94081.0,853.0,179423.0,-26198.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,3,10,1,1,1.0062009928933695e-5,9.449773037040549e-5,0.10647885287290335,80.0,-94015.0,82.0,138.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
