bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
20,0,5,0,1,3.1041766156447994,0.0,1145873,6.563960559581787e-10,9.090566996344715e-10,0.7220628330687329,1192597551,-330872907,1.2 GB,-330872907B
20,2,4,0,1,3.09091945370486,0.0,234947,3.537939356084558e-10,8.997706714000123e-10,0.39320456517877445,-2487986869,338517204,-2487986869B,338.5 MB
22,0,0,0,1,3.0909091979383616,0.0,100637,3.200266349207499e-10,0.8,4.0003329365093734e-10,-4542448573,-1417708658,-4542448573B,-1417708658B
18,8,4,0,1,3.1047976126253807,0.0,2203089,1.8031155601593255e-10,1.0007137200329784e-9,0.18018295583075486,-196909,-5199530888,-196909B,-5199530888B
24,0,0,0,1,3.103067934527274,0.0,864600,1.5959806026177378e-10,0.7,2.2799722894539112e-10,-28334189552,-34003192692,-28334189552B,-34003192692B
21,0,6,0,1,3.1020411444506704,0.0,820120,1.4167414626939509e-10,4.996450167053364e-10,0.28354960328353845,-2076715018,4981735845,-2076715018B,5.0 GB
19,4,0,0,1,3.104909495787866,0.0,2402630,1.0000145015102908e-10,1.0098554999481878e-10,0.990255042985455,12929953,10012784940,12.9 MB,10.0 GB
18,8,1,0,1,3.1020400595158537,0.0,708852,9.992929314996103e-11,1.0008216396374672e-10,0.9984725468781724,2094259,10009169947,2.1 MB,10.0 GB
13,40,4,0,1,3.1041765233073,0.0,1121401,9.988417029079873e-11,9.999992193006095e-11,0.9988424827037048,10011596494,91,10.0 GB,91B
14,32,3,0,1,4.107242250973258,0.0,2981647,9.935670008219877e-11,9.999959612163119e-11,0.9935710136403907,10064746691,185,10.1 GB,185B
16,18,1,0,1,3.104596744046927,0.0,2056058,9.92407189452441e-11,9.999885215317568e-11,0.9924185808976058,-6232,10076502792,-6232B,10.1 GB
14,50,10,0,1,3.104290210738606,0.0,1696645,9.854500248129271e-11,9.999993461004276e-11,0.9854506691986983,-10147648030,-3,-10147648030B,-3B
15,40,9,0,1,4.106185846849829,0.0,2813305,9.808468573680765e-11,9.999878967464905e-11,0.98085872894993,-96,-10195271585,-96B,-10195271585B
12,50,5,0,1,4.107197531603668,0.0,2920625,9.762682202479229e-11,9.999998273000299e-11,0.9762683888494444,10243086678,1,10.2 GB,1B
15,24,1,0,1,3.104177465985402,0.0,1234037,9.729677448649077e-11,9.999991222007705e-11,0.9729685989359941,6866,10277839870,6.9 kB,10.3 GB
17,12,1,0,1,3.1020388664411467,0.0,588219,9.557042635934611e-11,1.0000349364205109e-10,0.9556708758738717,122569,10463610471,122.6 kB,10.5 GB
16,18,0,0,1,3.1050364434113247,0.0,2628462,9.282888804577815e-11,9.999961277149947e-11,0.9282924750708132,32146,10772540802,32.1 kB,10.8 GB
20,8,4,0,1,3.1042902008883186,0.0,1627775,9.073314829905922e-11,1.0005341142257164e-10,0.9068471230416256,-1271785,-10410305993,-1271785B,-10410305993B
15,24,2,0,1,3.1019298288119437,0.0,422794,9.030533108944886e-11,9.999712894243209e-11,0.9030792388193191,11073543229,-137,11.1 GB,-137B
13,60,11,0,1,3.104175520230851,0.0,979259,8.736845329186675e-11,9.99997609605714e-11,0.873686621374175,0,-11445778909,0B,-11445778909B
19,4,2,0,1,3.1041766157267974,0.0,1147751,8.199786080995997e-11,9.998085767498764e-11,0.8201356011219086,-3748714,12191691388,-3748714B,12.2 GB
16,32,8,0,1,3.104899495069025,0.0,2337064,8.193094687807672e-11,9.999950856241512e-11,0.8193134951952206,-11333586080,-128,-11333586080B,-128B
20,2,1,0,1,3.1051375891200728,0.0,2698431,8.169212676341315e-11,1.1105522638133082e-10,0.7355991196929943,805777371,13046859096,805.8 MB,13.0 GB
22,2,2,0,1,3.1045141638432687,0.0,1985958,7.917654759629659e-11,1.110264791049191e-10,0.7131321125789768,-215599671,-12214102117,-215599671B,-12214102117B
