bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
26,33,10,1,1,2.740064331569182e-11,1.0268626298840902e-10,0.2668384506190934,-4.559176953e9,-3.4272762731e10,1.0,39.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
38,8,17,0,1,2.7248750616440776e-11,1.914459981474501e-8,0.001423312624976053,6.536602e6,1.51543084113e11,7.760278e6,1.1484415382e11,Severely obese,Normal
32,23,10,1,1,2.7214916083016218e-11,9.40541709321803e-11,0.2893536332656645,-3.4760156966e10,1.48135714e8,9.0,2.022053484e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
28,20,14,0,1,2.7181500686610673e-11,9.435084253075232e-11,0.2880896445386934,3.4687344571e10,4.0,185804.0,5.480648524e9,Underweight,Severely obese
24,34,6,1,1,2.714982329702732e-11,9.156046912241434e-11,0.2965234184277562,-3.402314057e10,1.42165321e9,5.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
32,18,10,1,1,2.6857976555314598e-11,7.563156602381475e-8,0.0003551159650304953,997798.0,2.3083340294e10,395.0,-1.2189920844e10,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
25,26,6,1,1,2.6838063288495056e-11,9.240913831978929e-11,0.29042650733978026,-13.0,-3.4445752912e10,4.26933475e8,6.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
21,17,6,1,1,2.6428856877633704e-11,9.243461710782527e-10,0.028591947156339014,6664.0,1.0,3.4981780797e10,-8387.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
32,12,14,0,1,2.6060142617239455e-11,3.3911639574112253e-9,0.00768471915381333,386.0,3.5808334793e10,7.959816896e9,5.5116642e7,Severely obese,Underweight
24,28,6,1,1,2.6013191304327395e-11,9.231884811440794e-11,0.28177551860363376,-3.5528570167e10,9.30341876e8,39.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
29,14,10,1,1,2.5947339358323604e-11,5.1680655680851625e-6,5.020706300353198e-6,4219.0,3.650957506e10,-3.44044236e8,-985.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
43,1,6,1,1,2.5224922217602522e-11,4.268410288443472e-10,0.05909676088518918,-1.206767951e10,5.6132098873e10,2.30870587e8,9.0658459663e10,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,20,10,1,1,2.5092785401000833e-11,9.473217465080644e-10,0.026488134040515476,-503.0,-2.0,3.0,3.7754613761e10,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
36,5,14,0,1,2.482963239708636e-11,5.615526032215011e-7,4.421604005509785e-5,2.58185e6,2.9585940844e10,6.269659e6,6.802974198e10,Severely obese,Underweight
44,6,6,1,1,2.4106490007052333e-11,3.321237071304624e-9,0.007258286442522153,-3.964851e6,1.089988107426e12,5.462040022e9,1.052027778206e12,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
36,28,14,0,1,2.3929579267166036e-11,9.303656825757026e-11,0.257206168663889,1.2467378165e10,2.52374791806e11,0.0,2.90266194133e11,Underweight,Severely obese
31,14,10,1,1,2.3305524319375988e-11,8.54038207170222e-8,0.0002728862025575732,6607.0,3.8639515314e10,15347.0,-2.010435662e9,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
47,2,6,1,1,2.3020884455221416e-11,3.629167419300913e-10,0.06343296352984434,6.675634074e9,4.3783959724e12,-1.34815496e9,4.339045269205e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
25,15,14,0,1,2.298951945747758e-11,9.4883510361772e-11,0.24229204178706187,5.7779868e7,228.0,118.0,4.1520856376e10,Underweight,Severely obese
41,5,6,1,1,2.2694277054855043e-11,3.74437546015265e-9,0.0060608978176376165,-2.15447593e8,1.49599933967e11,7.760278e6,1.08862155788e11,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
47,0,6,1,1,2.2477558163651857e-11,3.693280858435356e-11,0.6086067923134985,3.250652815e11,2.0531354281e10,2.99636308139e11,-1.1797279941e10,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
42,5,6,1,1,2.2285153819007465e-11,5.732880862802645e-10,0.03887252212688208,5.2194457747e11,-1.105120989e9,4.80473189455e11,6.652339e6,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
39,20,10,1,1,2.215646909782994e-11,7.175290818454203e-10,0.03087884471643364,-1.556617488e10,6.91725844081e11,261.0,6.51901869894e11,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
24,12,14,0,1,2.211196056302805e-11,4.446543359438382e-7,4.972842672520546e-5,29119.0,4.3168739603e10,80801.0,593.0,Severely obese,Underweight
43,6,6,1,1,2.205567081027002e-11,1.7732820907711972e-8,0.0012437767755652486,8.06775737521e11,-1.4198061467e10,8.46213095192e11,7.873045e6,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
40,4,11,0,1,2.1442806463344648e-11,1.1264307476561665e-10,0.19036062809863818,7.620485e6,1.29580191559e11,1.738150765e9,8.2976623877e10,Normal,Underweight
32,14,6,1,1,2.0856309276919494e-11,7.275635591219451e-8,0.0002866596191553324,5.133751e6,4.3561183905e10,-8.206848289e9,540.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
49,0,6,1,1,2.080782346608527e-11,3.49296086773213e-11,0.5957073169157815,-1.558702043e10,8.103513850139e12,2.0789220153e10,8.078000113164e12,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
46,1,6,1,1,2.0681178873920897e-11,7.232918094781086e-11,0.2859313295534676,2.99636308139e11,-1.1797279941e10,3.40158185113e11,7.081587101e9,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
17,22,14,0,1,2.0679949362091847e-11,9.545043206589987e-11,0.21665642485320774,4.6158017017e10,1760.0,1.0,5.0,Underweight,Severely obese
35,12,14,0,1,2.0394914885790595e-11,9.524470298574577e-11,0.21413174955086875,5.8353571e7,6.0575005681e10,1947.0,1.07378079782e11,Underweight,Severely obese
28,34,10,1,1,2.0210827787539872e-11,1.9397003095326224e-9,0.010419562077818991,-4.5319591613e10,-1.197224652e10,1.0,181.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
37,30,6,1,1,1.9905961200336653e-11,8.798732296658829e-11,0.2262366955736977,1.40392550298e11,-1.0555615125e10,1.85621943841e11,3.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
41,4,14,0,1,1.9897914083182185e-11,3.3526922838500544e-9,0.005934906158561165,1.5816365785e10,9.8994103064e10,2.178323e6,1.44284691214e11,Underweight,Severely obese
33,14,10,1,1,1.9608489332924006e-11,3.0211545896202273e-8,0.0006490395890462818,27891.0,9.2684995264e10,-1316.0,1.40999192496e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
39,26,6,1,1,1.954817442057027e-11,1.954817442057027e-11,1.0,1.022286795726e12,-1.6209013443e10,9.77856262414e11,44.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
38,13,14,0,1,1.90931978334714e-11,5.3991749518252513e-11,0.35363176788736456,2324.0,6.8451639282e10,2.6922191045e10,1.10577598377e11,Severely obese,Underweight
37,6,6,1,1,1.8952806085639926e-11,9.08819509336451e-11,0.20854312535035457,4.1689467759e10,-2.5339261172e10,7.8414e6,2.089756e6,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
51,2,6,1,1,1.8948974510254292e-11,3.955476510394655e-11,0.479056681551717,1.0860320066167e13,2.5498509032e10,1.0828766749924e13,-1.171563726e10,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
38,25,10,1,1,1.8935974114675597e-11,8.943354544197641e-11,0.2117323429491126,65.0,4.96528834336e11,-1.2210031925e10,4.48011572829e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
44,8,6,1,1,1.8867347479624544e-11,1.0260384256253024e-10,0.1838853887769958,1.3507861351e10,1.518034876343e12,-144737.0,1.470932003388e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
31,12,6,1,1,1.872995919415703e-11,8.954014490949028e-10,0.02091794603760113,9.677107521e9,4.8403486299e10,2.168992e6,-14.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
24,33,14,0,1,1.8540068905284678e-11,6.379478780844228e-11,0.29062043377203894,4.972256733e10,1.0,6.0,1.3357660792e10,Underweight,Severely obese
41,4,10,1,1,1.8427617322503622e-11,5.038150067413192e-9,0.003657615806582191,-7.374690915e9,9.3406447851e10,2.178323e6,1.44284691214e11,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
32,20,6,1,1,1.8388495737846872e-11,1.3938171292073566e-10,0.13192904113830298,7.7396564865e10,-648562.0,1.27674103332e11,41.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
29,22,14,0,1,1.8343655129895614e-11,6.40452982274766e-11,0.2864168898822592,4.1561428279e10,3.1313318706e10,1.0,730662.0,Underweight,Severely obese
38,8,14,0,1,1.8266147095565534e-11,1.4357284183032151e-9,0.012722564283538379,5.656069e6,1.61119780167e11,7.760278e6,1.08862155788e11,Severely obese,Underweight
46,3,6,1,1,1.820272264674261e-11,5.449741798448245e-10,0.03340107351861264,1.703618694678e12,-9.9462512e7,1.749663941548e12,2.1337104635e10,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
31,24,6,1,1,1.7875281522300318e-11,7.310960599998892e-10,0.024449976549323803,1.89570077999e11,5052.0,1.37849029537e11,-54.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
27,25,6,1,1,1.7872712869468677e-11,4.698100519463438e-8,0.00038042423305812724,2.1928708424e10,4.6850480051e10,0.0,-985.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
27,25,14,0,1,1.7489791358135273e-11,6.41006096580415e-11,0.2728490641733102,1.3659398188e10,1150.0,1.0,5.2840342479e10,Underweight,Severely obese
35,20,14,0,1,1.7392210394431253e-11,2.612232011228566e-10,0.0665798838681694,5.1553920951e10,4.1797238414e10,10.0,2.2971928762e10,Underweight,Severely obese
40,8,14,0,1,1.7246727692727945e-11,6.184122978140146e-10,0.027888720443775585,8.366012258e9,2.11395186485e11,300527.0,1.56684617696e11,Underweight,Severely obese
17,26,10,1,1,1.6885061121006062e-11,9.472005756898186e-11,0.17826278355784533,-1.0,-5.6106899087e10,1.0,39.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
35,22,6,1,1,1.6520889400064537e-11,1.5161706354806232e-8,0.0010896457834924,1.34657902489e11,-1.0731446e7,1.90619071558e11,47.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
20,23,10,1,1,1.6516730601830526e-11,9.469858132154132e-11,0.17441370685110175,-5.7358108198e10,3490.0,7.0,162.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,24,10,1,1,1.6432888345186307e-11,9.446554595515114e-11,0.17395642166709174,-5.7644298955e10,3054.0,0.0,8.62764857e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
16,28,6,1,1,1.6322671765200673e-11,9.242760892170988e-11,0.17659952427230557,5.0,0.0,-5.6640745774e10,21.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
35,26,10,1,1,1.6212580546080447e-11,4.37184412310884e-10,0.037084077312783056,-1.9280194408e10,3.5496657621e10,1.0,9.0658459663e10,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
44,11,6,1,1,1.5619673028805387e-11,5.850901111582762e-11,0.2669618359791423,1.013866487407e12,-5.7738472588e10,1.026893701669e12,134011.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
19,24,6,1,1,1.5423989987635207e-11,9.243810980793063e-11,0.1668574792332234,-5.9940929813e10,1284.0,39.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
38,13,10,1,1,1.5306868646710545e-11,1.7797062653239096e-10,0.08600783705127131,5.4107287002e10,-1.3034400761e10,5711.0,1.7015342279e10,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
46,0,6,1,1,1.5258981122033898e-11,6.53722749449764e-11,0.23341670662184122,1.0704477276e10,7.1148168133e10,-1.9160517816e10,1.23865565979e11,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
40,18,6,1,1,1.4871537238845867e-11,9.920011726782037e-10,0.014991451268848509,6.900556398e9,1.388562950293e12,-210.0,1.326779480137e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,20,6,1,1,1.4656996080070943e-11,9.215750475506002e-11,0.1590428920469028,13880.0,14.0,-6.3077597442e10,103.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
37,23,6,1,1,1.453132836410711e-11,6.076631509226544e-10,0.023913459853610097,2.53234828275e11,-6.467218e9,3.16528391991e11,14.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
26,40,10,1,1,1.4357972229153462e-11,5.5157723771862474e-11,0.2603075552671351,-6.3793589209e10,-1.6852557963e10,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
37,17,10,1,1,1.414362522019689e-11,2.3189942901744174e-10,0.06099034085648013,-3.103359407e9,1.00280478978e11,140.0,3.3370400608e10,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
36,5,10,1,1,1.3812915021702086e-11,4.3232578841438993e-7,3.195024537481957e-5,2.582844e6,6.1359598078e10,2.971815e6,-7.226100129e9,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
27,30,10,1,1,1.3780768925143106e-11,9.269987427686222e-11,0.14866006057338063,1.0,6.7910610375e10,-1.0682623087e10,127.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
40,7,6,1,1,1.3319092943490622e-11,1.182945650328353e-10,0.11259260254089958,4.9436065567e10,1.03850763e10,236724.0,-3.8342418041e10,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
27,13,14,0,1,1.3287124978838073e-11,9.506977499406071e-11,0.13976182208980886,35.0,2.459443e6,6.269659e6,7.1842338456e10,Severely obese,Underweight
43,8,14,0,1,1.3103277351787468e-11,6.953080213854113e-10,0.018845284318278102,2.218716513e9,1.068749685213e12,6.855258e6,1.141563938562e12,Underweight,Severely obese
35,8,6,1,1,1.305103331207294e-11,3.7549322666620115e-8,0.0003475704056753812,8.808132e7,7.0587232929e10,-5.885387672e9,64226.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
48,1,6,1,1,1.3039694533240813e-11,5.883081102599923e-11,0.22164736990415024,-1.34815496e9,4.339045269205e12,1.1259822515e10,4.408816328444e12,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
34,7,10,1,1,1.2944949753488623e-11,8.628640380811963e-10,0.015002305325268975,17423.0,7.3213713255e10,-5.50032452e8,3.1377242e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
40,7,10,1,1,1.2761119647339341e-11,1.9186935165789296e-10,0.06650942183873473,-1.97837396e10,9.3443669466e10,300527.0,2.1889701194e10,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
28,28,10,1,1,1.2659617241957116e-11,9.189547497049378e-11,0.13776105130336314,3674.0,4.093994523e10,0.0,-3.3893946107e10,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
37,18,14,0,1,1.2489025122326802e-11,7.182010741208408e-10,0.01738931557240398,4.061711644e9,3.25075655935e11,292.0,4.01398396937e11,Underweight,Severely obese
31,28,6,1,1,1.243517169964521e-11,1.5236041502237214e-9,0.008161681430061258,3.50612905923e11,-38911.0,4.24960757663e11,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
45,2,6,1,1,1.2427642707149977e-11,8.17729114534368e-11,0.15197750069381516,4.43503867e8,1.86064143465e11,-4.1963362992e10,2.47186645579e11,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
30,25,6,1,1,1.2050409589688124e-11,8.744607835044909e-11,0.13780388803023136,7.4014179569e10,-2.0203444274e10,362698.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,17,6,1,1,1.182275840534585e-11,9.2449051927801e-10,0.012788404162953397,10025.0,-994179.0,7.8199045319e10,4.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
27,30,6,1,1,1.1712828685790722e-11,8.91576363097556e-11,0.1313721310993202,1.4435150567e10,-7.7601800704e10,377.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,10,10,1,1,1.1609697000402385e-11,9.2300013872381e-9,0.0012578218044966474,1.550952e6,8.1601476837e10,2.168992e6,-14.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
33,20,6,1,1,1.1521361008114619e-11,2.1230136521110496e-10,0.05426889740750459,4.5096606405e10,-1.118103e6,1.25341318913e11,41.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
42,19,10,1,1,1.1410110593256258e-11,5.3353950138851605e-11,0.21385690400732998,-1.9301856377e10,1.385126759464e12,1904.0,1.465880886753e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
33,22,10,1,1,1.1002038312410829e-11,5.836301176665424e-10,0.018851046200972194,1.073674e6,2.50531881644e11,-8.0,3.36640327559e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
21,21,10,1,1,1.0961117301446959e-11,9.47152507844173e-10,0.011572705779342454,1.0,16.0,-222306.0,8.6429913591e10,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
21,17,10,1,1,1.0826960436358229e-11,9.47305099362101e-10,0.011429222162584069,0.0,-985.0,10111.0,8.7500865636e10,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
34,20,6,1,1,1.0370296099668739e-11,1.1374370254060396e-10,0.09117248575556765,9.7573683315e10,-1.8374795e7,1.86725263305e11,47.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,22,14,0,1,1.0263342494458201e-11,6.097375297407611e-11,0.16832394257938843,9.1435598914e10,10.0,5711.0,1.7015342279e10,Underweight,Severely obese
27,36,6,1,1,9.947479694650007e-12,0.9245283018867925,1.0759518853396945e-11,4.28393138724e11,-1.0,5.21334097667e11,9.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
41,8,14,0,1,9.927624876999329e-12,7.080031430557753e-11,0.14022006786793667,6.9446116286e10,8.64928099335e11,787391.0,7.98428080351e11,Underweight,Severely obese
31,18,14,0,1,9.836944360266577e-12,8.007762799176459e-8,0.00012284260419499732,1.88683e6,9.2107189779e10,3.0537165427e10,69.0,Severely obese,Underweight
31,18,6,1,1,9.666946530691586e-12,2.2399638536077805e-7,4.315670770812481e-5,1.2905711939e10,9.4763813593e10,3.623632e6,-4.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
42,9,10,1,1,9.66296387405086e-12,4.560375238633212e-8,0.00021188966627550898,350884.0,3.84091079243e11,-4.8036539906e10,2.98624530689e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
46,5,10,1,1,9.544610709175662e-12,6.440138953081003e-11,0.14820504306990862,-4.7949815808e10,1.161319301603e12,1.1856556e7,1.248219296707e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
29,26,6,1,1,9.466331853006071e-12,9.044466077887758e-11,0.10466435245027571,-8.570126772e10,27785.0,1.1963626797e10,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
35,15,10,1,1,9.436838638647688e-12,3.466827456389758e-10,0.027220387392670842,3.68766488e9,-2.63661409e8,181.0,1.00059029838e11,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
41,8,10,1,1,9.285027337935655e-12,5.859963654906423e-10,0.01584485482288188,-3.123528063e9,3.77057430051e11,740669.0,4.79041425166e11,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
19,30,10,1,1,9.226084850926199e-12,9.471747572689826e-12,0.9740636329380279,11.0,6.0,-61.0,-1.02683688293e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
30,25,10,1,1,9.221444163731169e-12,9.391871541250538e-11,0.09818537363111467,165082.0,-5.503524903e10,7.0,4.7700114784e10,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
24,24,14,0,1,9.098951202905293e-12,9.540385379259079e-12,0.9537299428895745,0.0,169.0,1.405209e7,1.04907194932e11,Severely obese,Underweight
27,30,14,0,1,9.0928980669008e-12,9.468684269870866e-12,0.960312732766282,47.0,1.03908283509e11,1.4941417368e10,57.0,Severely obese,Underweight
17,27,6,1,1,9.076620187865184e-12,9.24519231798417e-11,0.09817665090869909,0.0,-57.0,1.0185821184e11,2.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
37,23,14,0,1,8.995684451293445e-12,6.83138182657819e-11,0.13168176921826877,5.4162804993e10,5.20567471278e11,42.0,6.11814598646e11,Underweight,Severely obese
22,33,6,1,1,8.898512828446298e-12,9.236813801576313e-12,0.9633747111939961,-1.0389694544e11,1.009819e6,1.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
25,30,14,0,1,8.89614269992563e-12,6.723748840960877e-11,0.13230926541649796,8.3347522219e10,6.7573837123e10,10.0,8.0,Underweight,Severely obese
15,30,14,0,1,8.734746799546649e-12,9.545438856189425e-12,0.9150702163769967,1.09281410956e11,0.0,6.0,2.0,Underweight,Severely obese
39,20,6,1,1,8.71957122016346e-12,8.460191602274262e-11,0.10306588349393257,6.35909737037e11,-3.9176077023e10,7.34435902617e11,623.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
34,12,10,1,1,8.61828808900645e-12,6.122011330810625e-11,0.14077543511938076,54183.0,5.4890111003e10,165082.0,-5.503524903e10,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
43,3,6,1,1,8.40013709393808e-12,7.217441036306369e-10,0.01163866396924106,6.06955061769e11,-9.756763034e9,4.97335368332e11,9.0462012e7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
30,23,14,0,1,8.356359591454933e-12,1.0396654704381169e-11,0.8037546527282038,2.8581727531e10,1.1059634219e11,17.0,64226.0,Underweight,Severely obese
38,9,6,1,1,8.245847884456804e-12,6.209803376326643e-9,0.0013278758415913913,1.1463595829e11,1.564557106e10,3.612471663e9,-8639.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
42,14,10,1,1,8.157312832200927e-12,1.999276703759646e-10,0.040801319881640576,-5.383535363e9,1.168040250267e12,11603.0,1.052027778206e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
29,31,10,1,1,8.110393521899063e-12,1.3846093426057633e-9,0.005857531992840465,8162.0,1.05718042653e11,0.0,-1.1091137875e10,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
31,24,10,1,1,8.088593927921319e-12,3.936660599245022e-10,0.020546840968389705,317.0,5.65135566133e11,-113.0,4.48011572829e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
22,23,6,1,1,8.036815793457219e-12,9.241925142406411e-10,0.00869604078113599,-15028.0,-63.0,1.15036627051e11,6.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
32,15,6,1,1,7.91322421736962e-12,9.056203897615845e-11,0.08737904211115291,3.511558378e9,1.16780606969e11,2.168992e6,-14.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
17,34,10,1,1,7.839469577523008e-12,9.472949863284817e-12,0.8275637146468136,0.0,0.0,-1.20845984755e11,38.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
38,8,6,1,1,7.782827799675744e-12,2.3688589252794238e-11,0.3285475431491854,1.03874216745e11,-5.7643630432e10,7.8414e6,2.089756e6,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,22,10,1,1,7.741038571709736e-12,1.4886578156156654e-8,0.0005200012044748019,14.0,1.21402838763e11,-519.0,-9.79760455e8,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
41,18,14,0,1,7.60687405944722e-12,7.37191179805144e-11,0.10318726360043924,2.042788869e10,3.218933058661e12,1003.0,3.342743733236e12,Underweight,Severely obese
32,20,14,0,1,7.552220651978748e-12,3.3053994102050086e-10,0.02284813335617538,1.353909e6,1.23865565979e11,2.514956848e10,85.0,Severely obese,Underweight
28,33,9,1,1,7.537674696022881e-12,5.1867869952417756e-11,0.1453245468328996,-1.6563536027e10,1.28954169273e11,76.0,16.0,"DomainError(""Height or Weight cannot be negative."", """")",Obese
39,27,14,0,1,7.530260034655764e-12,4.817733305259168e-11,0.15630296567963878,3.1827452278e10,8.056113666624e12,45.0,7.933413066774e12,Underweight,Severely obese
26,24,14,0,1,7.3883664426328e-12,9.543543624757264e-12,0.774174324877225,1.09863549e8,2.0,1947.0,1.29195691207e11,Underweight,Severely obese
23,26,6,1,1,7.376085634170746e-12,9.231667745789144e-11,0.07989981699173708,0.0,-1.695594e6,1.25341318913e11,41.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
43,10,10,1,1,7.362312513556926e-12,1.8086115563282e-10,0.0407069859074865,-2.486171914e9,4.280162249046e12,292318.0,4.408816328444e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
42,19,6,1,1,7.351737427065613e-12,6.075953158534332e-11,0.12099726965043014,2.56412506445e12,-1.085952122e10,2.689411743639e12,7883.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
17,26,6,1,1,7.334165891281174e-12,9.243266243546817e-11,0.07934604173499296,1.26057729752e11,11.0,-1.0,0.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
27,44,10,1,1,7.321656773896185e-12,9.4075274676457e-12,0.7782764173771242,-7.0132007183e10,-1.08738006669e11,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,30,10,1,1,7.31393980191653e-12,9.460013050907768e-12,0.773142675655685,-1.29529151432e11,-1.3144773e7,1.0,181.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
40,16,6,1,1,7.304691935889639e-12,8.032660139317763e-11,0.09093739569703801,6.56183633489e11,-7.6624969742e10,7.56919219936e11,1631.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
30,25,14,0,1,7.262620780336024e-12,9.310978465992442e-12,0.7800061837606144,1.23153691089e11,537023.0,1.0,4.5910322357e10,Underweight,Severely obese
43,14,6,1,1,7.112815017569481e-12,5.7174556237571204e-11,0.12440525096538355,3.513650585796e12,-8.3755606574e10,3.613048596903e12,14882.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
43,10,14,0,1,7.112436184642422e-12,9.028909183541082e-11,0.07877403615497403,2.1676054902e10,4.277524377106e12,292318.0,4.40997034422e12,Underweight,Severely obese
40,5,12,0,1,7.053914767379584e-12,1.3241681755522346e-7,5.3270535401878245e-5,1.7446559e7,4.55564345264e11,1.2922823e7,3.96495490708e11,Underweight,Overweight
29,37,6,1,1,6.9779550286312545e-12,8.969633177679125e-12,0.7779532217656182,-2.1369455714e10,-1.30758057082e11,131.0,2.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
38,25,6,1,1,6.954040681718288e-12,8.911053189249459e-11,0.07803837025805024,2.04236344612e11,-7.1174169746e10,3.16528391991e11,14.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,33,10,1,1,6.9385959548530166e-12,9.473334690421912e-12,0.7324343730691092,-1.36536040895e11,150.0,1.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
42,5,8,1,1,6.872022332566675e-12,3.8898012373246237e-10,0.017666769876635652,-2.8354105795e10,3.438901895e10,8.31848e6,1.62539069159e11,"DomainError(""Height or Weight cannot be negative."", """")",Overweight
36,23,10,1,1,6.726671654470946e-12,9.294896422175578e-12,0.7236951708706068,6.669188413e9,-1.13395354607e11,78.0,2.7284270474e10,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
