bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
13,1,0,0,1,0.5050762722761054,0.5454545454545454,0.9259731658395266,18.0,3,-99,18,2.0,-100.0,0099-03-18,0100-02-18
9,0,36,1,1,0.5,0.6932419423397524,0.7212489168102785,3.0,1,22,3,-1.0,22.0,0022-01-03,"ArgumentError(""Month: -1 out of range (1:12)"")"
7,0,36,1,1,0.5,0.5,1.0,1.0,1,1,1,-1.0,1.0,0001-01-01,"ArgumentError(""Month: -1 out of range (1:12)"")"
12,2,0,0,1,0.5,0.6666666666666667,0.7499999999999999,1.0,1,-126,1,1.0,-127.0,0126-01-01,0127-01-01
13,2,33,1,1,0.5,0.7071067811865476,0.7071067811865475,1.0,1,-127,-1,1.0,-127.0,0127-01-01,"ArgumentError(""Day: -1 out of range (1:31)"")"
15,1,35,1,1,0.5,0.6932419423397524,0.7212489168102785,21.0,1,-109,21,-1.0,-109.0,0109-01-21,"ArgumentError(""Month: -1 out of range (1:12)"")"
11,0,35,1,1,0.5,0.7071067811865476,0.7071067811865475,21.0,-1,-9,21,1.0,-9.0,"ArgumentError(""Month: -1 out of range (1:12)"")",0009-01-21
13,0,35,1,1,0.5,0.6935085738560369,0.7209716200333427,21.0,1,-10,21,-1.0,-10.0,0010-01-21,"ArgumentError(""Month: -1 out of range (1:12)"")"
11,0,33,1,1,0.5,0.98,0.5102040816326531,-1.0,2,-64,1,2.0,-64.0,"ArgumentError(""Day: -1 out of range (1:29)"")",0064-02-01
10,0,0,0,1,0.5,0.524863881081478,0.9526279441628825,10.0,3,20,10,3.0,19.0,0020-03-10,0019-03-10
8,0,0,0,1,0.5,0.6,0.8333333333333334,4.0,4,-2,4,4.0,-1.0,-0002-04-04,-0001-04-04
7,0,0,0,1,0.49497474683058323,0.5555555555555556,0.8909545442950498,9.0,2,0,10,1.0,0.0,0000-02-09,0000-01-10
7,0,1,0,1,0.49497474683058323,0.49497474683058323,1.0,6.0,3,-1,6,2.0,0.0,0001-03-06,0000-02-06
6,0,0,0,1,0.49497474683058323,0.51425947722658,0.9624999999999999,8.0,1,8,8,2.0,7.0,0008-01-08,0007-02-08
9,0,0,0,1,0.49487165930539356,0.6,0.8247860988423227,10.0,3,19,9,2.0,20.0,0019-03-10,0020-02-09
11,0,36,1,1,0.49019607843137253,0.6932419423397524,0.7071067811865476,10.0,1,20,10,-1.0,20.0,0020-01-10,"ArgumentError(""Month: -1 out of range (1:12)"")"
13,2,35,1,1,0.4895833333333333,0.7071067811865476,0.6923753899118277,1.0,1,-126,1,-1.0,-126.0,0126-01-01,"ArgumentError(""Month: -1 out of range (1:12)"")"
14,1,0,0,1,0.48953546389837904,0.6153846153846154,0.795495128834866,13.0,2,-130,13,3.0,-129.0,-0130-02-13,-0129-03-13
8,0,1,0,1,0.4811252243246882,0.49497474683058323,0.972019739199674,10.0,3,-1,9,2.0,0.0,0001-03-10,0000-02-09
11,0,0,0,1,0.47140452079103173,0.5983211225424633,0.787878787878788,22.0,1,-10,22,2.0,-9.0,0010-01-22,0009-02-22
10,1,0,0,1,0.47140452079103173,0.7272727272727273,0.6481812160876687,1.0,5,-81,1,6.0,-82.0,0081-05-01,0082-06-01
10,0,0,0,1,0.47140452079103173,0.524863881081478,0.8981462390204987,14.0,2,29,14,3.0,30.0,0029-02-14,0030-03-14
14,1,0,0,1,0.47140452079103173,0.6153846153846154,0.7660323462854265,14.0,4,-143,14,5.0,-142.0,-0143-04-14,-0142-05-14
8,0,0,0,1,0.47140452079103173,0.6,0.7856742013183863,7.0,2,18,7,3.0,17.0,0018-02-07,0017-03-07
10,0,0,0,1,0.47140452079103173,0.524863881081478,0.8981462390204987,16.0,4,-8,16,3.0,-9.0,-0008-04-16,-0009-03-16
13,2,0,0,1,0.45363235436327737,0.5555838995037159,0.816496580927726,9.0,5,-123,10,6.0,-124.0,0123-05-09,0124-06-10
9,0,0,0,1,0.45363235436327737,0.6,0.7560539239387957,10.0,3,16,9,2.0,15.0,0016-03-10,0015-02-09
9,0,1,0,1,0.4499770425732575,0.5132002392796673,0.876805987473524,11.0,2,0,11,3.0,-1.0,0000-02-11,0001-03-11
8,0,0,0,1,0.4499770425732575,0.6,0.7499617376220958,6.0,5,15,6,4.0,16.0,0015-05-06,0016-04-06
9,0,1,0,1,0.4499770425732575,0.5132002392796673,0.876805987473524,12.0,7,-1,12,6.0,0.0,-0001-07-12,0000-06-12
8,0,0,0,1,0.4499770425732575,0.6,0.7499617376220958,8.0,2,25,8,1.0,26.0,0025-02-08,0026-01-08
10,0,36,1,1,0.4472135954999579,0.9803921568627451,0.4561578674099571,10.0,-1,20,9,1.0,20.0,"ArgumentError(""Month: -1 out of range (1:12)"")",0020-01-09
8,0,36,1,1,0.4472135954999579,0.98,0.45634040357138567,6.0,-1,-1,6,1.0,0.0,"ArgumentError(""Month: -1 out of range (1:12)"")",0000-01-06
12,0,35,1,1,0.4472135954999579,1.0,0.4472135954999579,21.0,1,-9,21,-1.0,-10.0,0009-01-21,"ArgumentError(""Month: -1 out of range (1:12)"")"
12,0,34,1,1,0.4472135954999579,1.0,0.4472135954999579,15.0,0,-18,15,1.0,-20.0,"ArgumentError(""Month: 0 out of range (1:12)"")",-0020-01-15
8,0,0,0,1,0.4444444444444444,0.6,0.7407407407407407,5.0,5,36,5,5.0,37.0,0036-05-05,0037-05-05
8,0,0,0,1,0.4444444444444444,0.6,0.7407407407407407,8.0,2,27,8,2.0,28.0,0027-02-08,0028-02-08
6,0,0,0,1,0.4444444444444444,0.51425947722658,0.8642416214502247,9.0,4,8,9,5.0,8.0,0008-04-09,0008-05-09
8,0,0,0,1,0.4444444444444444,0.6,0.7407407407407407,3.0,6,-4,3,6.0,-5.0,-0004-06-03,-0005-06-03
8,0,0,0,1,0.4444444444444444,0.6,0.7407407407407407,5.0,1,-9,5,1.0,-8.0,-0009-01-05,-0008-01-05
8,0,0,0,1,0.44411559168432746,0.6,0.7401926528072125,13.0,8,2,12,7.0,3.0,0002-08-13,0003-07-12
14,1,35,1,1,0.438444701470547,1.0,0.438444701470547,18.0,-1,-100,18,1.0,-99.0,"ArgumentError(""Month: -1 out of range (1:12)"")",0099-01-18
13,2,34,1,1,0.4376984126169801,0.7071067811865476,0.6189990313521082,-1.0,0,-127,1,1.0,-127.0,"ArgumentError(""Month: 0 out of range (1:12)"")",0127-01-01
12,0,0,0,1,0.43514263457633695,0.6153846153846154,0.7071067811865475,17.0,3,-96,17,2.0,-95.0,0096-03-17,0095-02-17
14,1,0,0,1,0.43514263457633695,0.6153846153846154,0.7071067811865475,17.0,4,-119,17,3.0,-118.0,-0119-04-17,-0118-03-17
12,0,0,0,1,0.43514263457633695,0.6153846153846154,0.7071067811865475,18.0,5,-91,18,4.0,-92.0,-0091-05-18,-0092-04-18
13,1,0,0,1,0.43514263457633695,0.5454545454545454,0.7977614967232844,14.0,1,-99,14,2.0,-100.0,-0099-01-14,-0100-02-14
14,1,0,0,1,0.43514263457633695,0.6153846153846154,0.7071067811865475,15.0,3,-120,15,4.0,-121.0,-0120-03-15,-0121-04-15
10,0,0,0,1,0.43514263457633695,0.524863881081478,0.8290580667881526,10.0,3,15,10,2.0,16.0,0015-03-10,0016-02-10
14,1,0,0,1,0.43514263457633695,0.6153846153846154,0.7071067811865475,15.0,6,-172,15,5.0,-171.0,-0172-06-15,-0171-05-15
14,1,0,0,1,0.43514263457633695,0.6153846153846154,0.7071067811865475,13.0,5,-108,13,6.0,-107.0,-0108-05-13,-0107-06-13
12,0,0,0,1,0.43514263457633695,0.6153846153846154,0.7071067811865475,20.0,3,-79,20,4.0,-78.0,-0079-03-20,-0078-04-20
10,1,0,0,1,0.4330127018922193,0.7272727272727273,0.5953924651018015,6.0,2,-14,7,1.0,-15.0,-0014-02-06,-0015-01-07
8,0,0,0,1,0.4330127018922193,0.6,0.7216878364870322,4.0,4,96,5,3.0,95.0,0096-04-04,0095-03-05
12,2,0,0,1,0.4198911048651824,0.6666666666666667,0.6298366572977735,9.0,3,-109,8,4.0,-108.0,-0109-03-09,-0108-04-08
14,1,0,0,1,0.41247895569215265,0.6153846153846154,0.670278302999748,21.0,2,-108,21,1.0,-109.0,0108-02-21,0109-01-21
14,1,0,0,1,0.41247895569215265,0.6153846153846154,0.670278302999748,12.0,4,-102,12,3.0,-101.0,-0102-04-12,-0101-03-12
14,1,0,0,1,0.41247895569215265,0.6153846153846154,0.670278302999748,25.0,1,-116,25,2.0,-117.0,-0116-01-25,-0117-02-25
9,0,0,0,1,0.41247895569215265,0.6,0.6874649261535878,6.0,9,30,6,10.0,29.0,0030-09-06,0029-10-06
9,0,0,0,1,0.41247895569215265,0.6,0.6874649261535878,10.0,2,34,9,2.0,33.0,0034-02-10,0033-02-09
14,1,0,0,1,0.41247895569215265,0.6153846153846154,0.670278302999748,28.0,2,-156,28,1.0,-157.0,-0156-02-28,-0157-01-28
12,0,0,0,1,0.4123930494211613,0.6153846153846154,0.670138705309387,16.0,5,-90,15,4.0,-91.0,-0090-05-16,-0091-04-15
10,0,0,0,1,0.4123930494211613,0.524863881081478,0.7857142857142858,10.0,5,39,11,6.0,38.0,0039-05-10,0038-06-11
12,0,0,0,1,0.4123930494211613,0.6153846153846154,0.670138705309387,27.0,5,-96,28,4.0,-97.0,-0096-05-27,-0097-04-28
14,1,34,1,1,0.408248290463863,1.0,0.408248290463863,22.0,1,-116,23,0.0,-118.0,-0116-01-22,"ArgumentError(""Month: 0 out of range (1:12)"")"
6,0,35,1,1,0.408248290463863,1.0,0.408248290463863,4.0,1,0,5,0.0,2.0,0000-01-04,"ArgumentError(""Month: 0 out of range (1:12)"")"
9,0,36,1,1,0.408248290463863,0.6932419423397524,0.5888972745734183,7.0,-1,22,8,1.0,23.0,"ArgumentError(""Month: -1 out of range (1:12)"")",0023-01-08
12,2,34,1,1,0.408248290463863,1.0,0.408248290463863,4.0,0,-183,3,2.0,-182.0,"ArgumentError(""Month: 0 out of range (1:12)"")",-0182-02-03
10,0,35,1,1,0.408248290463863,1.0,0.408248290463863,10.0,0,14,11,2.0,15.0,"ArgumentError(""Month: 0 out of range (1:12)"")",0015-02-11
8,0,0,0,1,0.4,0.6,0.6666666666666667,9.0,2,15,9,3.0,15.0,0015-02-09,0015-03-09
8,0,0,0,1,0.4,0.6,0.6666666666666667,4.0,3,21,4,3.0,22.0,0021-03-04,0022-03-04
10,0,0,0,1,0.4,0.524863881081478,0.762102355330306,16.0,5,-2,16,5.0,-1.0,-0002-05-16,-0001-05-16
10,1,0,0,1,0.4,0.7272727272727273,0.55,8.0,3,-97,8,3.0,-98.0,-0097-03-08,-0098-03-08
8,0,0,0,1,0.4,0.6,0.6666666666666667,14.0,3,7,14,3.0,8.0,0007-03-14,0008-03-14
14,1,0,0,1,0.39970403251589476,0.6153846153846154,0.6495190528383289,21.0,2,-116,20,1.0,-115.0,-0116-02-21,-0115-01-20
14,1,0,0,1,0.39970403251589476,0.6153846153846154,0.6495190528383289,11.0,6,-110,12,7.0,-109.0,-0110-06-11,-0109-07-12
11,0,35,1,1,0.3915850949347257,0.7071067811865476,0.553784952079845,13.0,-1,-3,12,1.0,-2.0,"ArgumentError(""Month: -1 out of range (1:12)"")",-0002-01-12
8,0,0,0,1,0.385694607919935,0.6,0.642824346533225,7.0,4,11,6,4.0,12.0,0011-04-07,0012-04-06
10,0,0,0,1,0.385694607919935,0.524863881081478,0.7348469228349533,11.0,3,-6,12,4.0,-6.0,-0006-03-11,-0006-04-12
10,0,0,0,1,0.385694607919935,0.524863881081478,0.7348469228349533,24.0,1,14,23,1.0,13.0,0014-01-24,0013-01-23
12,2,0,0,1,0.385694607919935,0.6666666666666667,0.5785419118799024,6.0,4,-109,5,4.0,-108.0,-0109-04-06,-0108-04-05
12,2,0,0,1,0.385694607919935,0.6666666666666667,0.5785419118799024,8.0,4,-141,7,4.0,-142.0,-0141-04-08,-0142-04-07
12,2,0,0,1,0.385694607919935,0.6666666666666667,0.5785419118799024,5.0,3,-100,6,2.0,-100.0,-0100-03-05,-0100-02-06
12,0,0,0,1,0.3849001794597506,0.6153846153846154,0.6254627916220946,13.0,2,-10,14,1.0,-11.0,-0010-02-13,-0011-01-14
10,0,1,2,1,0.3846153846153846,0.3846153846153846,1.0,-1.0,1,22,-1,0.0,22.0,"ArgumentError(""Day: -1 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
8,0,1,2,1,0.3846153846153846,0.3846153846153846,1.0,-1.0,1,0,-1,0.0,0.0,"ArgumentError(""Day: -1 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
14,1,1,2,1,0.3846153846153846,0.40740740740740744,0.9440559440559438,-1.0,1,-127,-1,0.0,-127.0,"ArgumentError(""Day: -1 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
12,0,1,2,1,0.3846153846153846,0.40740740740740744,0.9440559440559438,-1.0,0,-64,-1,1.0,-64.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
10,1,0,0,1,0.36740471675703457,0.7272727272727273,0.5051814855409225,3.0,5,-44,2,4.0,-43.0,-0044-05-03,-0043-04-02
11,0,0,0,1,0.36740471675703457,0.5983211225424633,0.61405941210267,10.0,8,-97,9,9.0,-98.0,-0097-08-10,-0098-09-09
12,0,0,2,1,0.3653846153846154,0.39622641509433965,0.9221611721611722,-10.0,1,-2,-10,0.0,-2.0,"ArgumentError(""Day: -10 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
16,1,0,2,1,0.3653846153846154,0.4181818181818182,0.8737458193979933,-12.0,0,-142,-12,1.0,-142.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -12 out of range (1:31)"")"
12,0,0,0,1,0.36363636363636365,0.6153846153846154,0.5909090909090909,11.0,5,-32,11,5.0,-33.0,-0032-05-11,-0033-05-11
10,0,0,0,1,0.36363636363636365,0.524863881081478,0.6928203230275509,11.0,3,10,11,4.0,10.0,0010-03-11,0010-04-11
10,0,0,0,1,0.3535533905932738,0.524863881081478,0.6736096792653741,13.0,2,11,12,3.0,11.0,0011-02-13,0011-03-12
10,0,0,0,1,0.3535533905932738,0.524863881081478,0.6736096792653741,11.0,4,27,10,3.0,27.0,0027-04-11,0027-03-10
10,1,0,0,1,0.3535533905932738,0.7272727272727273,0.48613591206575146,4.0,2,-11,3,3.0,-11.0,-0011-02-04,-0011-03-03
10,0,0,0,1,0.3535533905932738,0.524863881081478,0.6736096792653741,10.0,3,25,11,3.0,24.0,0025-03-10,0024-03-11
14,1,0,0,1,0.3535533905932738,0.6153846153846154,0.5745242597140698,15.0,8,-135,14,7.0,-135.0,-0135-08-15,-0135-07-14
8,0,35,1,1,0.3535533905932738,1.0,0.3535533905932738,3.0,0,28,1,2.0,28.0,"ArgumentError(""Month: 0 out of range (1:12)"")",0028-02-01
12,2,0,0,1,0.3535533905932738,0.6666666666666667,0.5303300858899106,4.0,2,-120,5,1.0,-120.0,-0120-02-04,-0120-01-05
8,0,0,0,1,0.33541019662496846,0.6,0.5590169943749475,3.0,4,21,3,3.0,19.0,0021-04-03,0019-03-03
10,1,0,0,1,0.33333333333333337,0.7272727272727273,0.45833333333333337,9.0,2,-12,9,2.0,-11.0,-0012-02-09,-0011-02-09
10,1,0,0,1,0.33333333333333337,0.7272727272727273,0.45833333333333337,7.0,6,-11,7,7.0,-11.0,-0011-06-07,-0011-07-07
12,2,34,1,1,0.3333333333333333,1.0,0.3333333333333333,1.0,1,-132,3,0.0,-134.0,-0132-01-01,"ArgumentError(""Month: 0 out of range (1:12)"")"
13,0,35,1,1,0.3333333333333333,0.6935085738560369,0.4806477466888951,22.0,1,-85,20,-1.0,-86.0,-0085-01-22,"ArgumentError(""Month: -1 out of range (1:12)"")"
8,0,35,1,1,0.3333333333333333,1.0,0.3333333333333333,1.0,0,49,3,1.0,51.0,"ArgumentError(""Month: 0 out of range (1:12)"")",0051-01-03
8,0,0,0,1,0.32659863237109044,0.6,0.5443310539518175,8.0,6,-7,9,5.0,-5.0,-0007-06-08,-0005-05-09
6,0,0,0,1,0.3252462512726967,0.51425947722658,0.6324555320336758,6.0,4,7,6,3.0,5.0,0007-04-06,0005-03-06
14,1,0,0,1,0.32141217326661253,0.6153846153846154,0.5222947815582454,16.0,4,-111,17,4.0,-110.0,-0111-04-16,-0110-04-17
10,0,0,0,1,0.32141217326661253,0.524863881081478,0.6123724356957946,12.0,4,33,11,4.0,34.0,0033-04-12,0034-04-11
12,0,0,0,1,0.31943828249996997,0.6153846153846154,0.5190872090624512,15.0,2,-89,15,3.0,-91.0,-0089-02-15,-0091-03-15
12,0,34,1,1,0.31622776601683794,1.0,0.31622776601683794,11.0,0,-84,11,1.0,-87.0,"ArgumentError(""Month: 0 out of range (1:12)"")",-0087-01-11
10,1,34,1,1,0.31622776601683794,1.0,0.31622776601683794,6.0,1,-23,6,0.0,-20.0,-0023-01-06,"ArgumentError(""Month: 0 out of range (1:12)"")"
8,0,0,0,1,0.31426968052735443,0.6,0.523782800878924,7.0,6,26,6,6.0,27.0,0026-06-07,0027-06-06
10,1,0,0,1,0.31426968052735443,0.7272727272727273,0.4321208107251123,2.0,3,-13,3,3.0,-12.0,-0013-03-02,-0012-03-03
12,2,0,0,1,0.31426968052735443,0.6666666666666667,0.4714045207910316,7.0,7,-118,6,7.0,-117.0,-0118-07-07,-0117-07-06
10,0,0,0,1,0.31403714651066383,0.524863881081478,0.5983211225424633,24.0,2,29,25,1.0,31.0,0029-02-24,0031-01-25
10,0,0,0,1,0.30960941226920163,0.524863881081478,0.5898851558069758,10.0,3,31,10,4.0,29.0,0031-03-10,0029-04-10
8,0,0,0,1,0.30618621784789724,0.6,0.5103103630798288,1.0,4,10,2,3.0,12.0,0010-04-01,0012-03-02
6,0,2,2,1,0.30612244897959184,0.30612244897959184,1.0,0.0,1,1,0,0.0,1.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
8,0,2,2,1,0.30612244897959184,0.30612244897959184,1.0,0.0,0,22,0,1.0,22.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
12,2,2,2,1,0.30612244897959184,0.30612244897959184,1.0,0.0,0,-127,0,1.0,-127.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
10,1,2,2,1,0.30612244897959184,0.30612244897959184,1.0,0.0,1,-64,0,0.0,-64.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
12,0,34,1,1,0.30151134457776363,1.0,0.30151134457776363,13.0,1,-14,10,0.0,-13.0,-0014-01-13,"ArgumentError(""Month: 0 out of range (1:12)"")"
10,0,35,1,1,0.30151134457776363,1.0,0.30151134457776363,17.0,3,30,18,0.0,29.0,0030-03-17,"ArgumentError(""Month: 0 out of range (1:12)"")"
11,0,34,1,1,0.30151134457776363,0.98,0.3076646373242486,15.0,1,-9,16,0.0,-12.0,-0009-01-15,"ArgumentError(""Month: 0 out of range (1:12)"")"
12,0,34,1,1,0.30151134457776363,1.0,0.30151134457776363,21.0,0,-97,24,1.0,-96.0,"ArgumentError(""Month: 0 out of range (1:12)"")",-0096-01-24
8,0,35,1,1,0.30151134457776363,1.0,0.30151134457776363,5.0,1,16,4,0.0,13.0,0016-01-05,"ArgumentError(""Month: 0 out of range (1:12)"")"
12,0,34,1,1,0.30151134457776363,1.0,0.30151134457776363,19.0,0,-69,16,1.0,-68.0,"ArgumentError(""Month: 0 out of range (1:12)"")",-0068-01-16
10,1,34,1,1,0.30151134457776363,1.0,0.30151134457776363,9.0,0,-97,8,1.0,-94.0,"ArgumentError(""Month: 0 out of range (1:12)"")",-0094-01-08
12,0,0,0,1,0.30000000000000004,0.6153846153846154,0.48750000000000004,12.0,3,-13,12,2.0,-13.0,-0013-03-12,-0013-02-12
10,0,0,0,1,0.30000000000000004,0.524863881081478,0.5715767664977296,12.0,3,14,12,3.0,13.0,0014-03-12,0013-03-12
10,1,0,0,1,0.29814239699997197,0.7272727272727273,0.40994579587496144,4.0,6,-72,4,8.0,-71.0,-0072-06-04,-0071-08-04
12,2,0,0,1,0.2969078476100822,0.6666666666666667,0.4453617714151233,6.0,6,-144,7,7.0,-142.0,-0144-06-06,-0142-07-07
8,0,0,0,1,0.2969078476100822,0.6,0.49484641268347035,4.0,2,-8,2,1.0,-7.0,-0008-02-04,-0007-01-02
10,0,0,0,1,0.2916059217599022,0.524863881081478,0.555583899503716,17.0,1,44,18,2.0,46.0,0044-01-17,0046-02-18
11,0,0,0,1,0.2888888888888889,0.5983211225424633,0.4828325091738446,8.0,4,-18,10,3.0,-20.0,-0018-04-08,-0020-03-10
7,0,1,0,1,0.28867513459481287,0.49497474683058323,0.5832118435198043,3.0,1,0,2,2.0,-1.0,0000-01-03,-0001-02-02
11,0,33,1,1,0.28867513459481287,0.98,0.29456646387225804,-1.0,5,-12,1,3.0,-10.0,"ArgumentError(""Day: -1 out of range (1:31)"")",-0010-03-01
12,2,0,0,1,0.2845904698636096,0.6666666666666667,0.4268857047954143,4.0,4,-159,4,3.0,-157.0,-0159-04-04,-0157-03-04
12,0,35,1,1,0.2829016319029166,1.0,0.2829016319029166,12.0,-1,-10,14,1.0,-8.0,"ArgumentError(""Month: -1 out of range (1:12)"")",-0008-01-14
12,2,0,0,1,0.282842712474619,0.6666666666666667,0.42426406871192845,4.0,6,-167,4,7.0,-166.0,-0167-06-04,-0166-07-04
12,0,0,0,1,0.28263343185959744,0.6153846153846154,0.4592793267718458,12.0,3,-80,13,2.0,-82.0,-0080-03-12,-0082-02-13
10,0,0,0,1,0.28263343185959744,0.524863881081478,0.5384890102882169,25.0,4,51,26,3.0,53.0,0051-04-25,0053-03-26
9,0,1,2,1,0.27196414661021057,0.27196414661021057,1.0,0.0,0,22,-1,1.0,22.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
7,0,1,2,1,0.27196414661021057,0.27196414661021057,1.0,0.0,0,0,-1,1.0,0.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
11,0,1,2,1,0.27196414661021057,0.27196414661021057,1.0,-9.0,1,-2,-10,0.0,-2.0,"ArgumentError(""Day: -9 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
13,2,1,2,1,0.27196414661021057,0.28808054048340825,0.944055944055944,0.0,0,-127,-1,1.0,-127.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
12,0,33,1,1,0.27180309615036224,1.0,0.27180309615036224,31.0,3,-91,33,3.0,-94.0,-0091-03-31,"ArgumentError(""Day: 33 out of range (1:31)"")"
11,0,33,1,1,0.2672612419124244,0.98,0.2727155529718616,-1.0,7,-67,1,8.0,-64.0,"ArgumentError(""Day: -1 out of range (1:31)"")",-0064-08-01
9,0,35,1,1,0.2672612419124244,0.7071067811865476,0.3779644730092272,11.0,1,16,8,0.0,18.0,0016-01-11,"ArgumentError(""Month: 0 out of range (1:12)"")"
12,0,34,1,1,0.2672612419124244,1.0,0.2672612419124244,25.0,1,-48,28,0.0,-50.0,-0048-01-25,"ArgumentError(""Month: 0 out of range (1:12)"")"
12,0,0,0,1,0.262431940540739,0.6153846153846154,0.4264519033787008,20.0,2,-21,21,3.0,-22.0,-0021-02-20,-0022-03-21
11,0,0,2,1,0.2583659392797001,0.2801743849984434,0.9221611721611722,-9.0,0,-2,-10,1.0,-2.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -10 out of range (1:31)"")"
15,1,0,2,1,0.2583659392797001,0.29569919940528355,0.8737458193979932,-9.0,0,-140,-10,1.0,-140.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -10 out of range (1:31)"")"
7,0,0,0,1,0.2551249838734923,0.5555555555555556,0.45922497097228615,8.0,3,1,11,4.0,2.0,0001-03-08,0002-04-11
9,0,36,1,1,0.25,0.6932419423397524,0.36062445840513924,8.0,3,22,8,-1.0,22.0,0022-03-08,"ArgumentError(""Month: -1 out of range (1:12)"")"
10,0,0,0,1,0.25,0.524863881081478,0.4763139720814413,22.0,1,-1,22,1.0,-2.0,-0001-01-22,-0002-01-22
10,1,0,0,1,0.25,0.7272727272727273,0.34375,6.0,4,-48,5,4.0,-48.0,-0048-04-06,-0048-04-05
10,0,0,0,1,0.25,0.524863881081478,0.4763139720814413,13.0,1,38,13,1.0,40.0,0038-01-13,0040-01-13
8,0,0,0,1,0.24393468845452249,0.6,0.40655781409087083,6.0,3,26,7,3.0,24.0,0026-03-06,0024-03-07
14,1,34,1,1,0.24253562503633297,1.0,0.24253562503633297,25.0,2,-172,28,0.0,-170.0,-0172-02-25,"ArgumentError(""Month: 0 out of range (1:12)"")"
12,0,0,0,1,0.22360679774997896,0.6153846153846154,0.3633610463437158,21.0,2,-78,22,2.0,-76.0,-0078-02-21,-0076-02-22
12,0,0,0,1,0.22360679774997896,0.6153846153846154,0.3633610463437158,14.0,2,-34,14,1.0,-32.0,-0034-02-14,-0032-01-14
12,0,0,0,1,0.22360679774997896,0.6153846153846154,0.3633610463437158,13.0,1,-32,11,1.0,-33.0,-0032-01-13,-0033-01-11
10,1,0,0,1,0.22360679774997896,0.7272727272727273,0.30745934690622106,2.0,6,-95,4,6.0,-96.0,-0095-06-02,-0096-06-04
12,0,0,0,1,0.22360679774997896,0.6153846153846154,0.3633610463437158,10.0,2,-15,11,2.0,-13.0,-0015-02-10,-0013-02-11
8,0,33,1,1,0.22360679774997896,1.0,0.22360679774997896,2.0,2,23,0,2.0,27.0,0023-02-02,"ArgumentError(""Day: 0 out of range (1:28)"")"
10,0,35,1,1,0.22360679774997896,1.0,0.22360679774997896,14.0,2,45,14,0.0,49.0,0045-02-14,"ArgumentError(""Month: 0 out of range (1:12)"")"
8,0,0,0,1,0.222717701593687,0.6,0.3711961693228117,7.0,1,-8,4,3.0,-9.0,-0008-01-07,-0009-03-04
14,1,0,0,1,0.2222222222222222,0.6153846153846154,0.36111111111111105,18.0,2,-111,19,2.0,-111.0,-0111-02-18,-0111-02-19
10,1,0,0,1,0.2192809778747372,0.7272727272727273,0.30151134457776363,5.0,5,-93,4,6.0,-96.0,-0093-05-05,-0096-06-04
9,0,0,0,1,0.21892691493473396,0.6,0.3648781915578899,10.0,3,21,9,3.0,18.0,0021-03-10,0018-03-09
12,2,34,1,1,0.2182178902359924,1.0,0.2182178902359924,3.0,1,-130,5,0.0,-126.0,-0130-01-03,"ArgumentError(""Month: 0 out of range (1:12)"")"
11,0,35,1,1,0.2182178902359924,0.7071067811865476,0.3086066999241838,3.0,1,-19,7,-1.0,-18.0,-0019-01-03,"ArgumentError(""Month: -1 out of range (1:12)"")"
9,0,2,2,1,0.21646125954690232,0.2801743849984434,0.7725947521865889,0.0,1,22,-1,0.0,22.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
7,0,2,2,1,0.21646125954690232,0.21646125954690232,1.0,0.0,1,1,-1,0.0,1.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
13,2,2,2,1,0.21646125954690232,0.21646125954690232,1.0,-1.0,0,-127,0,1.0,-127.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
